"LOA DATE",PRODUCT,MODEL,"PRIMARY VIOLATION",CITATION,"ACTION REQUESTED",FIRM,"ADDRESS 1","ADDRESS 2","FOREIGN MFG","LOT SIZE",COUNTRY
"September 2013",DOLL,98002B-2,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","SNOW ZONE FASHION INC","34-13 106TH ST/3FL","CORONA, NY 11368","WORLD TOP DEVELOPMENT LIMITED",120,CHINA
"September 2013","SCUBA ACTION FIGURE",33008,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LONG OCEAN CORP","73-73 GOULD STREET","BAYONNE, NJ 07002","TANG LUNG HONG",19056,CHINA
"September 2013","WOOD ALPHABET PUZZLE",UPC50691482053,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Correct Future Production","META COMPANY LLC","3120 FREDERICK AVENUE","BALTIMORE, MD 21229",,1540,CHINA
"September 2013","WATER COLOR PEN",780-1484576,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","DBG MANAGEMENT CORP.","AVE. LAUREL L35","BAYAMON, PR 00956",NORITEX,2880,CHINA
"September 2013","WATER COLOR SET",780-2690790,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","DBG MANAGEMENT CORP.","AVE. LAUREL L35","BAYAMON, PR 00956",NORITEX,1152,CHINA
"September 2013","LASER GLUE",780-1504642,"Art Materials Labeling","16 CFR 1500.14(b)(8)","Stop Sale and Correct Future Production","DBG MANAGEMENT CORP.","AVE. LAUREL L35","BAYAMON, PR 00956",NORITEX,3456,CHINA
"September 2013",TRICYCLES,9014,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","JBT SUPPLY","9924 HARWIN DR","HOUSTON, TX 77036","ZHUHAI EST CO LTD",1500,CHINA
"September 2013","GIRLS KNITTED SKIRT",471SKP-Y,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EDWARD & RU INC","380 W LEMON","ARCADIA, CA 91007","ZHEJIANG NEW CENTURY INTL LOGISTICS CO., LTD",260,CHINA
"September 2013","GIRLS KNITTED SKIRT",471SKP-Y,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EDWARD & RU INC","380 W LEMON","ARCADIA, CA 91007","ZHEJIANG NEW CENTURY INTL LOGISTICS CO., LTD",260,CHINA
"September 2013","GIRLS KNITTED SKIRT",471SKP-Y,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EDWARD & RU INC","380 W LEMON","ARCADIA, CA 91007","ZHEJIANG NEW CENTURY INTL LOGISTICS CO., LTD",260,CHINA
"September 2013","RATTLESNAKE EGGS-SINGING MAGNE",MB01-BB,"ASTM Toy Magnet Violation","15 U.S.C. § 2058(b)(1)","Stop Sale and Correct Future Production","GLOPO INC","1938 TYLER AVE SUITE E","SOUTH EL MONTE, CA 91733","YIWU SHENG LIGHT TOY CO.,LTD",1000,CHINA
"September 2013","TOY TRACTOR WITH MOTOS",T26-59220283,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","D II ENTERPRISE LLC","530 NEPTUNE AVE","BROOKLYN, NY 11224","WILL MERCHANDISING LTD",480,CHINA
"September 2013","TOY TRACTOR",T26-60002538,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","D II ENTERPRISE LLC","530 NEPTUNE AVE","BROOKLYN, NY 11224","WILL MERCHANDISING LTD",252,CHINA
"September 2013","STOLLER CARRIAGE","ROAN ROCCO","Durable Nursery Product-Consumer Registration","16 CFR part 1130","Stop Sale and Correct Future Production","DASALIKA CORPORATION","209 HORATIO BLVD","BUFFALO GROVE, IL 60089","PPUH ROAN",26,POLAND
"September 2013","STOLLER CARRIAGE","ROAN KORTINA","Durable Nursery Product-Consumer Registration","16 CFR part 1130","Stop Sale and Correct Future Production","DASALIKA CORPORATION","209 HORATIO BLVD","BUFFALO GROVE, IL 60089","PPUH ROAN",29,POLAND
"September 2013","STROLLER BIKE",EGU5,"Durable Nursery Product-Consumer Registration","16 CFR part 1130","Stop Sale and Correct Future Production","TOP LIGHTING CORPORATION","405 SOUTH WANAMAKER AVE","ONTARIO, CA 91761","YONGKANG ANJIAN SPORTS GOODS CO., LTD",150,CHINA
"September 2013","ASSTORTED CAKE",LC9541A,"Fireworks Long Fuse Burn Time","16 CFR 1507.3","Correct Future Production","OLYMPUS FIREWORKS, LLC","946 W 2860 S","SYRACUSE, UT 84075","LEGEND FIREWORKS LTD.",376,CHINA
"September 2013","POLICE EQUIPMENT SERIES",323-3,"ASTM Toy Standard Violation","15 U.S.C. § 2058(a)","Stop Sale and Correct Future Production","TWINKLE STAR TRADING INC","423 WALL STREET","LOS ANGELES, CA 90013","GUANGZHOU HAO XIN TRADING COMPANY",768,CHINA
"September 2013","LADY BUG",3915,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","GOOD LINK INC","13241 BARTON CIRCLE","WHITTER, CA 90605","WANG WAI TRADING CO.",1160,CHINA
"September 2013",GIRAFFE,A608,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","GOOD LINK INC","13241 BARTON CIRCLE","WHITTER, CA 90605","WANG WAI TRADING CO.",1160,CHINA
"September 2013","SPACE SOLDIER",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","GOOD LINK INC","13241 BARTON CIRCLE","WHITTER, CA 90605","WANG WAI TRADING CO.",1160,CHINA
"September 2013",ELEPHANT,,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","GOOD LINK INC","13241 BARTON CIRCLE","WHITTER, CA 90605","WANG WAI TRADING CO.",1160,CHINA
"September 2013",DRAGON,,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","GOOD LINK INC","13241 BARTON CIRCLE","WHITTER, CA 90605","WANG WAI TRADING CO.",1160,CHINA
"September 2013",DINOSAUR,588,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","GOOD LINK INC","13241 BARTON CIRCLE","WHITTER, CA 90605","WANG WAI TRADING CO.",1160,CHINA
"September 2013","TOY TRACTOR",T26-60002538,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","D II ENTERPRISE LLC","530 NEPTUNE AVE","BROOKLYN, NY 11224","WILL MERCHANDISING LTD",228,CHINA
"September 2013","EVA PUZZLE MATS",3198,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Stop Sale and Correct Future Production","PM FURNITURE INC.","PO BOX 366998","SAN JUAN, PR 00936-6998","R. JHAMATMAL SONS LTD.",2880,CHINA
"September 2013","EVA PUZZLE MATS",3198,"Misbranded Toys/Games w/Small Parts","16 CFR 1500.19","Stop Sale and Correct Future Production","PM FURNITURE INC.","PO BOX 366998","SAN JUAN, PR 00936-6998","R. JHAMATMAL SONS LTD.",4800,CHINA
"September 2013","TOY GUITAR",GUITAR,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Consumer Level Recall","LUM METIK TRADING CO., LLC","2101 MYRTLE AVE.","EL PASO, TX 19901",,50,MAURITIUS
"September 2013","TIC TAC TOE GAME",,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Consumer Level Recall","LUM METIK TRADING CO., LLC","2101 MYRTLE AVE.","EL PASO, TX 19901",,20,MEXICO
"September 2013",BOLEROS,"SMALL SIZE","Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Consumer Level Recall","LUM METIK TRADING CO., LLC","2101 MYRTLE AVE.","EL PASO, TX 19901",,50,MEXICO
"September 2013",BOLEROS,"LARGE SIZE","Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Consumer Level Recall","LUM METIK TRADING CO., LLC","2101 MYRTLE AVE.","EL PASO, TX 19901",,50,MEXICO
"September 2013",NIGHTGOWN,SUMMERTIME,"Sleepwear Flammability Failure","16 CFR 1615/16","Consumer Level Recall","BABY COTTON","4141 NE 2ND AVE. SUITE 106B","MIAMI, FL 33137",,12,PERU
"September 2013",POOL,OUTDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","FOUNTAIN VILLA WEST","5639 MACEY STREET","CINCINNATI, OH 45227",,1,
"September 2013","TOY SCHOOL BUS",167-1,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","XP TRADING","23 CYPRESS AVE","BROOKLYN, NY 11237","SOURCE OF BUSINESS TRADE LTD. COMPANY SHENZHEN COLOR",1080,CHINA
"September 2013","TOY ACCORDION",3033-A,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","XP TRADING","23 CYPRESS AVE","BROOKLYN, NY 11237","SOURCE OF BUSINESS TRADE LTD. COMPANY SHENZHEN COLOR",360,CHINA
"September 2013",BELLS,HB8,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Stop Sale and Correct Future Production","JUAN SUAREZ INC.","CARR. 848 KM 3.6","CAROLINA, PR 00987","KNOWLEDGE CASTLE CO., LTD",672,TAIWAN
"September 2013",POOL,,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","COMFORT SUITES DENVER SOUTH","7060 E COUNTY LINE ROAD","HIGHLANDS RANCH, CO 80126",,0,
"September 2013",POOL,INDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","LEBLOND BOYS & GIRLS CLUB","1621 LOGAN STREET","CINCINNATI, OH 45203",,1,
"August 2013","F/P TOW TRUCK",MS8200A,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","VAN THAI","400 S SAN PEDRO ST","LOS ANGELES, CA 90013","JIEYANG CITY MEIFANG TOYS",396,CHINA
"August 2013","FLASHING KIDS COWBOY HAT - PUR",HAT-HTS033,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","GLOWORKS IMPORTS INC","126 N. GROESBECK HWY","MT. CLEMENS, MI 48043","SZGW CO., LTD",136,CHINA
"August 2013","FLASHING KIDS COWBOY HAT - PIN",HAT-HTS033,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","GLOWORKS IMPORTS INC","126 N. GROESBECK HWY","MT. CLEMENS, MI 48043","SZGW CO., LTD",204,CHINA
"August 2013","FLASHING KIDS COWBOY HAT - BLU",HAT-HTS033,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","GLOWORKS IMPORTS INC","126 N. GROESBECK HWY","MT. CLEMENS, MI 48043","SZGW CO., LTD",68,CHINA
"August 2013","CHILDRENS BACKPACK",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","GLOBAL IMPORTS INC","1313 JOHN REED COURT","CITY OF INDUSTRY, CA `91745","GUANGHOU HUIHAO TECHNOLOGY",150,CHINA
"August 2013","BABY STROLLER","C 6","Durable Nursery Product-Consumer Registration","16 CFR part 1130","Stop Sale and Correct Future Production","TONY HUANG DBA TONY'S TOYS WHOLESALE","6885 LUTHER DR., STE B","SACRAMENTO, CA 95823","CIXI KAILI CART INDUSTRY CO LTD",628,CHINA
"August 2013","BABY STROLLER","C 6","Durable Nursery Product-Consumer Registration","16 CFR part 1130","Stop Sale and Correct Future Production","TONY HUANG DBA TONY'S TOYS WHOLESALE","6885 LUTHER DR., STE B","SACRAMENTO, CA 95823","CIXI KAILI CART INDUSTRY CO LTD",2076,CHINA
"August 2013","BLING BRACELETS",81116,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","VICTORY INTERNATIONAL GROUP","6430 OAK CANYON SUITE 200","IRVINE, CA 92618","TIAN LI INTERNATIONAL HOLDINGS GROUP LIMITED",29736,CHINA
"August 2013",BINOCULARS,TY-4065,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","CIW ENTERPRISES","458 S. ALAMEDA","LOS ANGELES, CA 90013","YIWU ONCCC INT'L LIMITED",2000,CHINA
"August 2013","HUSKY, PLUSH, 13"" W/ HARNESS -",151,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","KIPMIK PRODUCTS, INC.","658 W 58TH AVE, STE. F","ANCHORAGE, AK 99518","QINGDAO KMT INTERNATIONAL TRADING CO., LTD",528,CHINA
"August 2013","HUSKY, PLUSH, 13"" W/ HARNESS -",151,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","KIPMIK PRODUCTS, INC.","658 W 58TH AVE, STE. F","ANCHORAGE, AK 99518","QINGDAO KMT INTERNATIONAL TRADING CO., LTD",240,CHINA
"August 2013","TRUCK WITH CARS",8122678,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","LISS GLOBAL","7746 DUNGAN ROAD","PHILADELPHIA, PA 19111","SUN-MATE CORP",294,CHINA
"August 2013",RATTLE,"HELLO KITTY","Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","OCEAN TOYS","241 WINSTON ST #2","LOS ANGELES, CA 90013",,77,CHINA
"August 2013","TOY CELLPHONE","HELLO KITTY","ASTM Battery - Operated Toy","15 U.S.C. § 2058(b)(1)","Stop Sale and Correct Future Production","OCEAN TOYS","241 WINSTON ST #2","LOS ANGELES, CA 90013",,147,CHINA
"August 2013","DRAIN COVERS",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","HOMEDALE CITY POOL","31 W WYOMING","HOMEDALE, ID 83528",,0,
"August 2013",DOLL,2023D,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","HESHUN TRADING INC","4201 FLUSHING AVE","MASPETH, NY 11378","JIEYANG CITY MIEFANG TOYS CO LTD",500,CHINA
"August 2013",DOLL,801-2,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","HESHUN TRADING INC","5201 FLUSHING AVE","MASPETH, NY 11378","JIEYANG CITY MIEFANG TOYS CO LTD",2214,CHINA
"August 2013",DOLL,33623,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","HESHUN TRADING INC","4201 FLUSHING AVE","MASPETH, NY 11378","JIEYANG CITY MIEFANG TOYS CO LTD",500,CHINA
"August 2013",DOLL,826/827,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","HESHUN TRADING INC","4201 FLUSHING AVE","MASPETH, NY 11378","JIEYANG CITY MIEFANG TOYS CO LTD",1440,CHINA
"August 2013",DOLL,YF9033,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","HESHUN TRADING INC","4201 FLUSHING AVE","MASPETH, NY 11378","JIEYANG CITY MIEFANG TOYS CO LTD",720,CHINA
"August 2013","DOCTOR SET",7706,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","HESHUN TRADING INC","4201 FLUSHING AVE","MASPETH, NY 11378","JIEYANG CITY MIEFANG TOYS CO LTD",864,CHINA
"August 2013","CLAY SET",9052/9054,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","HESHUN TRADING INC","4201 FLUSHING AVE","MASPETH, NY 11378","JIEYANG CITY MIEFANG TOYS CO LTD",500,CHINA
"August 2013","BLOCK SET",6613,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","HESHUN TRADING INC","5201 FLUSHING AVE","MASPETH, NY 11378","JIEYANG CITY MIEFANG TOYS CO LTD",264,CHINA
"August 2013","AQUASTAR EQUALIZER COVERS",LP8AVXXX,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","OAKRIDGE APARTMENTS","1355 N 800 E","LOGAN, UT 84341",,0,
"August 2013",INFANT/SHOES,BENNY,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,RONNO,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,PONGO,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,LIZAYA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,BOTAGA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,UGADA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,LAMOYA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,NINA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,KATOSON,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,GIRONA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,LACOCA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,NAVY,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,ZOMORA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,ESPOLA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,EPUBLA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,TANYSION,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,NONA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,CHACA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,POPOSION,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013",INFANT/SHOES,ROBEYA,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","DREAMS FOOTWEAR","17533 ROWLAND ST.","CITY OF INDUSTRY, CA 91748",,0,CHINA
"August 2013","HELLO KITTY DRESS",K3018891L,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","WEEPLAY KIDS","112 W 34TH ST, STE 1810","NEW YORK, NY 10120","QINGDAO MIXTOP INTL TRADE CO, LTD",240,CHINA
"August 2013","DORA CARNIVAL FIESTA GAME",BP83101,"Misbranded Toys/Games w/Small Ball","16 CFR 1500.19","Correct Future Production",BRIARPATCH,"150 ESSEX STREET","MILBURN, NJ 07041","MID #HKQPINT25SHA",2700,CHINA
"August 2013","PLUSH TOYS (WHITE BEAR)",,"Third Party Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","LUCKY STAR TOYS INC","6553 LAS POSITAS ROAD","LIVERMORE, CA 94551","FUBANG ARTS AND CRAFTS CO LTD ZHU JI",2850,CHINA
"August 2013","BABY DOLL",177558,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","DOLLAR TREE STORES, INC. (GREENBRIER)","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","JINYE TOY PRODUCT LIMITED",6432,CHINA
"August 2013","FASHION DOLL",177508,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","DOLLAR TREE STORES, INC. (GREENBRIER)","500 VOLVO PARKWAY","CHESAPEAKE, VA 23320","JINYE TOY PRODUCT LIMITED",9480,CHINA
"August 2013",POOL,INDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","SPRINGHILL SUITES CINCINNATI MIDTOWN","610 EDEN PARK DRIVE","CINCINNATI, OH 45202",,1,
"August 2013",POOL,OUTDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","HARBOUR TOWNE YACHT CLUB","5001 KELLOGG AVENUE","CINCINNATI, OH 45228",,1,
"August 2013","PRESCRIPTION DRUGS",,"Prescription Drugs Packaging","16 CFR 1700.14(a)(10)","Correct Future Production","ATWOOD PRESCRIPTION CENTER","1524 ATWOOD AVE., SUITE 114","JOHNSTON, RI 02919",,0,USA
"August 2013","INCREDIBLES LANYARD",,"Lead in Children's Product / FHSA","16 CFR 1500","Correct Future Production","GIGA GIFTS","7330 CLAIRMONT MESA BLVD. #406","SAN DEIGO, CA 92111",,0,
"August 2013","FABRIC PURSE",,"Lead in Children's Product / FHSA","16 CFR 1500","Correct Future Production","GIGA GIFTS","7330 CLAIRMONT MESA BLVD. #406","SAN DIEGO, CA 92111",,0,
"August 2013","NOOK - PEBBLE COMPLETE MATTERE","PEBBLE PURE","Mattress Flammability Labeling","16 CFR 1632","Stop Sale and Correct Future Production","PROGRESSIVE PORDUCTS INC.","1650 7TH STREET","RIVERSIDE, CA 92507","PROGRESSIVE PRODUCTS DE MEXICO S. DE R.I. DE C.V.",50,MEXICO
